Date,BTC_vs_SPX,BTC_vs_VIX,BTC_vs_GOLD,BTC_vs_TLT,BTC_vs_DXY
2024-10-26,0.7845803538124303,0.7520281675344617,0.4002562534958825,0.1564410792372761,0.4737704013324411
2024-10-27,0.7954755520095768,0.7632528277333478,0.3783229709730973,0.16599107925666762,0.4628723561520803
2024-10-28,0.8016000076881412,0.7758703837855141,0.36027735220668256,0.19607418677527516,0.4469863280639048
2024-10-29,0.8037526588531615,0.7890078772477289,0.3296517693194658,0.20565023277909145,0.4271379227376164
2024-10-30,0.80250103843547,0.7958572084220717,0.31699367654670163,0.20952323878649418,0.41543818050268794
2024-10-31,0.8059722832519485,0.8076334836983651,0.26612123067034,0.2260323473987213,0.39256729451507766
2024-11-01,0.824579285771889,0.8320810520662502,0.19600634108546566,0.252074702821762,0.3622729310361278
2024-11-02,0.8201167425677572,0.8256828674712218,0.13235534664861298,0.23930633999874812,0.32786465257469116
2024-11-03,0.8212500753770714,0.8247534469624986,0.0486249383807231,0.19310621629738364,0.30166463458725706
2024-11-04,0.8252492536302009,0.8230524356585999,0.03750984727029768,0.13800570331486808,0.26174601017768
2024-11-05,0.8177819206089654,0.8196728749762968,0.017026964229540704,0.09126465809425836,0.19334144269050665
2024-11-06,0.8201830469051479,0.7982741886229701,0.1831079022431737,0.17647709772305303,0.23000035940683997
2024-11-07,0.8284232336486927,0.777217414407002,0.29360175845179365,0.2590761026633258,0.27737207982794243
2024-11-08,0.8353559466690682,0.7511629670507693,0.3924455691378923,0.34783452090692313,0.3181630926327659
2024-11-09,0.8385290443001896,0.7225294683013569,0.47160514803277714,0.41970529134030016,0.3688249957675419
2024-11-10,0.8385333532979518,0.6878060763418831,0.583520211008811,0.5000859785556556,0.4312187854861682
2024-11-11,0.8098569327861626,0.6254045779764611,0.7031083310362801,0.5674721322364072,0.5385819711721552
2024-11-12,0.7852833637480473,0.5710374204446855,0.7723768179549816,0.6407334179719977,0.6199254435745641
2024-11-13,0.7706533571403814,0.5331461097060721,0.8186012119350257,0.697285158695322,0.6788833393729923
2024-11-14,0.763765569428887,0.49890523535551373,0.8520756209206698,0.7423100254454458,0.7243185690156908
2024-11-15,0.7843419631294131,0.5175441355059271,0.8702788809581292,0.7672589653578382,0.7514094038609995
2024-11-16,0.7983090176502955,0.5303896273860023,0.8863753878708778,0.7891593695673473,0.7807766069953331
2024-11-17,0.8112210459412573,0.5448140079518564,0.9024458510596652,0.8043857895635601,0.8068903818232079
2024-11-18,0.82915445893893,0.567944910712266,0.9272183715140965,0.8202931080311557,0.8364993879027224
2024-11-19,0.8477720129502277,0.5989210984860661,0.9428579607078792,0.8336817765934678,0.8608984699475856
2024-11-20,0.861138434899659,0.638187599143596,0.9524079754550733,0.8435847410143996,0.8788709608438003
2024-11-21,0.8818059947078533,0.6978808347465549,0.9591040050552602,0.8494290012955878,0.8928377537428503
2024-11-22,0.8861339695050329,0.7050038274663752,0.9620540528254046,0.8560474413484471,0.9021838820680922
2024-11-23,0.8901824945768991,0.7112926865146167,0.9645914840182173,0.8668887370102796,0.9100340139847433
2024-11-24,0.8969191979851902,0.7167352291052508,0.9653587745782555,0.8705826738635797,0.913184105901926
2024-11-25,0.8841465391038517,0.7146532338117261,0.9614885993284423,0.8765835008703857,0.9156063128483731
2024-11-26,0.83798915791116,0.6742876773512578,0.9572929685719329,0.872940648657788,0.9045932426080026
2024-11-27,0.7862232466548316,0.6261301309965296,0.9560977641571397,0.8657428569946629,0.8989627381185492
2024-11-28,0.7331407225912686,0.572524122129772,0.9561132773075358,0.8523106892907666,0.8910391070325467
2024-11-29,0.6883506040536617,0.5277313861731414,0.9552930071653026,0.8470712334509677,0.885154098564327
2024-11-30,0.6516440374762039,0.4925581710327471,0.9541845762033513,0.8470695381206814,0.8813624592912889
2024-12-01,0.6433406870258193,0.4845457756903587,0.9481762683389132,0.8505658564036096,0.8807616550769914
2024-12-02,0.6320252899104253,0.47580768548192454,0.9412432190876854,0.8481755703249372,0.8803546406485979
2024-12-03,0.6243001611337421,0.4710427050486394,0.9339348933594829,0.8458495464860041,0.8810537103102827
2024-12-04,0.6194862662756944,0.470497593968244,0.9238909179843703,0.8442647356498275,0.8810064737261248
2024-12-05,0.6080814004111373,0.4678492543388511,0.908784389968893,0.8432260799221605,0.8763244179352757
2024-12-06,0.5996305584737358,0.482190314289369,0.8958382422192973,0.8399206891727845,0.8742848609538684
2024-12-07,0.5989887667528946,0.5045796631283862,0.8833080332161368,0.8359557251442514,0.871297613109116
2024-12-08,0.5893223184540671,0.5171341127030453,0.8748708628561457,0.8319657491327415,0.8698257787678138
2024-12-09,0.5779097324325917,0.5299922842306242,0.867946000342859,0.8271318537759436,0.8707320104332538
2024-12-10,0.5701888238704127,0.5396554278825972,0.8608595978694953,0.8265958461419286,0.8699776271086741
2024-12-11,0.5640813414022061,0.5500376202897714,0.8530497916215214,0.8266832263750274,0.8691910571216707
2024-12-12,0.5593742879738275,0.5571295817570128,0.8438885429938767,0.8255187727508067,0.8691295148994167
2024-12-13,0.555809888885049,0.5590264502514477,0.8365987298910014,0.8335574247443093,0.8684785735738549
2024-12-14,0.5542426141107131,0.563277962064281,0.8289903448662505,0.8339885028708216,0.8682340349074302
2024-12-15,0.5601847323996902,0.5818775074752643,0.8283612786767096,0.834316242762311,0.8677027734257422
2024-12-16,0.5669009319935434,0.5981863182345084,0.828303750490844,0.8326473373625775,0.8681518047436463
2024-12-17,0.5763879301797615,0.6182885116466393,0.8285204467670424,0.8332888330892205,0.869883211069927
2024-12-18,0.5701062177872906,0.5075759059505965,0.8261945045860561,0.8275615935974118,0.8696715581011032
2024-12-19,0.5684404443447827,0.441414211472431,0.8217738881149739,0.8191962054640478,0.8662683905024591
2024-12-20,0.5607469545052813,0.3712668525490819,0.8148783286563664,0.8166285124866712,0.8611852388964282
2024-12-21,0.5529641943567997,0.32210281006921326,0.8069768392082424,0.8142774311444411,0.8548919014033387
2024-12-22,0.5509656566207903,0.28446487744736393,0.7996792381144503,0.8092265972152511,0.8493227753059059
2024-12-23,0.543537574004368,0.2501845703666175,0.7919618879494489,0.803228938652627,0.8434368915516474
2024-12-24,0.5364040592736248,0.22708770105332485,0.784458573557177,0.7904233978962691,0.8381617726933356
2024-12-25,0.5272917037566527,0.2020274148170117,0.7760210701211643,0.7792415725732907,0.8308714618548136
2024-12-26,0.5131202819205329,0.16870634556591377,0.7665342110883827,0.7667294199290887,0.822765153074979
2024-12-27,0.4935889618434567,0.1377365873439196,0.759235133762097,0.7540280348115772,0.8152319177114131
2024-12-28,0.4707887849087634,0.10586883833573196,0.7510796402090331,0.7417339293156271,0.8072314534179768
2024-12-29,0.4430414452098279,0.06754794837260714,0.7430814524521506,0.7332869380299037,0.7997033247157855
2024-12-30,0.42711096002716037,0.03642096341297109,0.7333794541649806,0.7273018751849375,0.7938689139656416
2024-12-31,0.40216565202858734,-0.008434307433772693,0.7290529768683527,0.7311942542190094,0.7904476862338659
2025-01-01,0.37854114982058135,-0.05155492034609851,0.7217239466919156,0.7356397146557665,0.7871325555582703
2025-01-02,0.3553424444263323,-0.09998931627637442,0.7037154374855562,0.7450704660880376,0.7702150444855395
2025-01-03,0.32408709293584226,-0.1510321821733448,0.6842912910505312,0.7632575302867196,0.7489126808639456
2025-01-04,0.2945837521697563,-0.20724066377623074,0.669849921460718,0.7850524843690254,0.7250879496819569
2025-01-05,0.26895979419984833,-0.23270677394576295,0.6798584140101063,0.7978475248083785,0.7280977555785422
2025-01-06,0.2534124255970804,-0.24788046909871445,0.6814920680816613,0.8127615932787094,0.7302563936604684
2025-01-07,0.2545868878521606,-0.24889170276894107,0.6869464589064098,0.8373023855359288,0.7478941977859078
2025-01-08,0.255271166775236,-0.24821962719757248,0.689139356684234,0.859210287588455,0.7642644703258145
2025-01-09,0.25754705886628637,-0.23971107124473467,0.6845321599039792,0.8621619044288144,0.7780443146136512
2025-01-10,0.2415869346793561,-0.22981372253918309,0.6769449799918844,0.8517089171520287,0.7727688324126278
2025-01-11,0.2271751248807785,-0.2183435983644751,0.6741779304672875,0.8427666497578871,0.7676063691563367
2025-01-12,0.2135358518594561,-0.20607491592281835,0.6720525111269042,0.8308473494178864,0.7615653846354343
2025-01-13,0.1980810689624665,-0.18150802330022825,0.6837805280684616,0.824666648125018,0.7544442189595626
2025-01-14,0.17219294888651743,-0.16381122439232002,0.6953079341758029,0.8150492299776313,0.7380716049326961
2025-01-15,0.13249682689914266,-0.1518120629324179,0.7074701491124882,0.8056814289720602,0.7191613678837359
2025-01-16,0.09107386495935307,-0.13845812406413766,0.7222278712373996,0.7950632904002122,0.696006688455755
2025-01-17,0.04965500779140931,-0.1306422470979415,0.7225813175979947,0.7799606298743768,0.6685748868353155
2025-01-18,0.003192949417405027,-0.12173143999257113,0.7252683472198838,0.7626026516009775,0.6365434511413567
2025-01-19,-0.01534015279708496,-0.1114956312696719,0.7231449144108644,0.7402989074675803,0.6049854411771467
2025-01-20,-0.035795663584366595,-0.1006560534771352,0.7177045190948499,0.7156864336543227,0.5663637182860329
2025-01-21,-0.05492657004055745,-0.09509689313991611,0.6991594767581453,0.6846974249082198,0.5005208020417803
2025-01-22,-0.0757111896116073,-0.09060690341493496,0.6744193845613736,0.6459895528378998,0.4360140746588079
2025-01-23,-0.09675019454416527,-0.08686885784375165,0.6457776182830085,0.6147388724464341,0.36914866783551536
2025-01-24,-0.1265632498378612,-0.08228661469744548,0.5767385003779827,0.5141267441435651,0.21027700547947048
2025-01-25,-0.0905748807832471,-0.05862390244325284,0.5190630111661608,0.4683068092854892,0.26414869201374697
2025-01-26,-0.04123363463315439,-0.02207937356058385,0.45758300159125165,0.42412530111472446,0.26223677325044426
2025-01-27,0.01770989875461203,0.03623434241163764,0.3995361886204283,0.40351207139399603,0.26419641149528394
2025-01-28,0.09009125705737335,0.11439150901751675,0.31230716235432715,0.3588247741999255,0.2504039161199766
2025-01-29,0.18402614284801666,0.22263731493249897,0.18762935205215492,0.297270073364568,0.22622111828663696
2025-01-30,0.18952312624079326,0.24086270090944756,0.1707839929473178,0.298942782741879,0.20910119100781022
2025-01-31,0.20113877231858288,0.2607934080281174,0.15027210605829344,0.29526220463993363,0.17455817908776255
2025-02-01,0.20717405058900798,0.27367102421920964,0.14074379351059957,0.2954621589986889,0.15276415179060396
2025-02-02,0.2007315138134062,0.27178334544360294,0.15654174653554634,0.3060644665991732,0.1470475655504211
2025-02-03,0.17605980206918537,0.2570133220428074,0.19008054599870577,0.3235102546391253,0.16006250337006683
2025-02-04,0.16805224735752644,0.2517782415728816,0.20852873991601992,0.3264900620590467,0.15977268360470825
2025-02-05,0.154860775562065,0.24427154754139702,0.23173862115108476,0.3367200918872874,0.16235304954046784
2025-02-06,0.15754538780881502,0.24576217160582184,0.25826186172441995,0.3443964544481628,0.10591769311964448
2025-02-07,0.19829620055619993,0.26522111495304546,0.25465576697848014,0.32672905090064824,0.04386521562466394
2025-02-08,0.23718137308921303,0.28233460102074953,0.25475745354479057,0.3049930947984097,-0.02732832306174592
2025-02-09,0.28444187984034874,0.302435700418595,0.2491162096151979,0.27876659137351334,-0.09045491316208008
2025-02-10,0.338581835840634,0.32178944178739843,0.20711155094688827,0.24213476044759563,-0.07401287057448303
2025-02-11,0.40360746108645057,0.34218688053712853,0.1624472828619812,0.20084405129419336,-0.06798862846817054
2025-02-12,0.4811864212951839,0.36743250330044147,0.11852686389961029,0.12772689768287046,-0.06275353540299047
2025-02-13,0.49870246334275814,0.3664206255693164,0.10740296272443241,0.03915713429841107,-0.07071102451660398
2025-02-14,0.5233757929419529,0.36534497425850637,0.06934647536600116,-0.032612113509069576,-0.1047559139115904
2025-02-15,0.5255538558541115,0.35513050242009186,0.036412997185781386,-0.09766850586677604,-0.19730963716512318
2025-02-16,0.5563399728402446,0.36574189518869127,0.018793650375152668,-0.15635914617980937,-0.20377618035310005
2025-02-17,0.5882782121040823,0.37374463907166366,-0.003347406333620862,-0.21434158610622087,-0.18725041483725444
2025-02-18,0.618258839792712,0.3783463523094007,-0.05945421776606634,-0.29836908229912906,-0.20056940709957294
2025-02-19,0.6431758750249519,0.3818341435983835,-0.08810835714002314,-0.37126286288725696,-0.21263143396810366
2025-02-20,0.6637372537288585,0.3816513975683985,-0.12005500082740635,-0.4347097177654267,-0.22152130106790402
2025-02-21,0.6623941353385253,0.37214918016502324,-0.15883991932365374,-0.498975187122755,-0.2347474345898888
2025-02-22,0.6542105028487045,0.35176878583944277,-0.21406643059610872,-0.5557980763439695,-0.24747682685774414
2025-02-23,0.6437785825219666,0.3376971972656181,-0.24728874481188534,-0.6047180392578413,-0.2140274992382414
2025-02-24,0.6430392695851568,0.32366608882078757,-0.295482671278791,-0.6411516382854974,-0.13628175909179724
2025-02-25,0.6387678554244611,0.30583170412597066,-0.38978963501459235,-0.6740882158327045,-0.06460359355041638
2025-02-26,0.6271805514246952,0.2751885811883643,-0.4873591999395968,-0.6882426372904376,-0.015276885452807925
2025-02-27,0.618774569121757,0.2510826218730593,-0.5588458344689532,-0.6932309758357595,0.0166490874638045
2025-02-28,0.6005956225534844,0.22132423959448294,-0.595210162595733,-0.7048837668686438,0.05076041407106406
2025-03-01,0.6028109184558457,0.22011557036486648,-0.5858721802419397,-0.6931307681482457,0.06284791409407404
2025-03-02,0.5865422943822459,0.17209726728145341,-0.4883917049700164,-0.5539572344001821,0.057861689325083766
2025-03-03,0.5856109783976773,0.11562677980234616,-0.24032673708081792,-0.3691462708105237,0.09604607183769802
2025-03-04,0.6197765541985243,0.07187667337191017,-0.06743688464010897,-0.2483101504160375,0.19269927481458757
2025-03-05,0.6717009169846503,0.057481589537641715,0.06332684185595687,-0.16785717528966637,0.25145345878095826
2025-03-06,0.7476010172564972,0.07790243417721589,0.13090849008686728,-0.10629184988747926,0.38885198083860567
2025-03-07,0.8099610503260742,0.10647598433670734,0.1911407055437007,-0.04932126567597904,0.4836392368249772
2025-03-08,0.8308268055793465,0.14388089342335209,0.23991621073454417,-0.003799077206197681,0.5549199638508443
2025-03-09,0.8478842384598342,0.19603465758031266,0.2876187543563292,0.038791809687296855,0.6143776323100522
2025-03-10,0.8680506221165641,0.2664759853683097,0.3041317451801071,0.06547277854290585,0.667194961904481
2025-03-11,0.8854053735321904,0.3354095064704009,0.32539659216135997,0.10327412866656188,0.7115449905470076
2025-03-12,0.8985150039885194,0.41181837661455717,0.34691176642312904,0.1385844083509597,0.7422340095219093
2025-03-13,0.9085142783656467,0.45474258625132913,0.39485134307458636,0.1628500143005241,0.7709970878453307
2025-03-14,0.9146143283274306,0.5054291924114642,0.4243458351509299,0.17935272318901427,0.7899748765930833
2025-03-15,0.9203473094934881,0.5471363234755319,0.45101322619772216,0.19629579396950972,0.801623167607469
2025-03-16,0.9264050168895813,0.579870916258487,0.47208611473895756,0.21036603350989547,0.8123528642025399
2025-03-17,0.9296839274813518,0.6072354863909297,0.46880035804866266,0.18920670004614032,0.821641558272973
2025-03-18,0.9300395984837185,0.6284859475157261,0.47659527339481006,0.16957541237470944,0.8311434167223238
2025-03-19,0.9333497774358839,0.6486894305795287,0.46488217845763674,0.14433324495885314,0.8293176534571889
2025-03-20,0.9367474933927133,0.6659205023376755,0.4037206730241511,0.09907614475974079,0.8300972189291824
2025-03-21,0.9395839887638537,0.6809136546267207,0.36377147544187083,0.05938164246142505,0.8346200746857578
2025-03-22,0.9370403574186142,0.6876197122945865,0.34321305362161025,0.0368273047931822,0.8389587420102369
2025-03-23,0.9299948295062663,0.6896295326677818,0.3190958386302996,0.02544383054315904,0.8397526360258369
2025-03-24,0.9211402598641665,0.6945114050717736,0.2960226845382051,0.012522805346435994,0.8370150287229966
2025-03-25,0.9127214212593064,0.6987067742300102,0.2790851735701892,0.0024642871500919652,0.8347320144085572
2025-03-26,0.9078179428979065,0.7043947977410109,0.26316220850402644,-0.006331048542776738,0.7421614173155687
2025-03-27,0.9016838259249447,0.7085592779613358,0.2535146553570617,-0.013264929106521306,0.6882846638653003
2025-03-28,0.8922674981222473,0.705851468452684,0.23697927222753026,-0.02526537840533814,0.6392970507889846
2025-03-29,0.875651132395853,0.6991435086377212,0.23335391863941324,-0.03402993149633979,0.6137232594859572
2025-03-30,0.8708663955353327,0.7028269530766353,0.23039397092727304,-0.04054433027729473,0.5957240884304276
2025-03-31,0.8594831176087625,0.7015771615366257,0.24567021898649957,-0.04749855673500408,0.5854002094464756
2025-04-01,0.8504216204023498,0.7030343415636365,0.2591921668162991,-0.05143106774369241,0.5764423915822148
2025-04-02,0.8444585269619383,0.7043894681505374,0.27261027002223037,-0.051906800000546066,0.5724812455400149
2025-04-03,0.7906854423485087,0.6469998134093128,0.27849993959265645,-0.046116445590552065,0.5651614623398605
2025-04-04,0.6612952553217883,0.4917033624977095,0.25474179720243134,-0.04240890301836146,0.5485022838391418
2025-04-05,0.5630907767834442,0.3866387237678436,0.22948507804074653,-0.04767518141288749,0.5352071780522248
2025-04-06,0.5095795573122707,0.3379553265586717,0.2160378549155244,-0.050419227864670055,0.5317013819568455
2025-04-07,0.462947095721518,0.30013524187718055,0.19618131277337397,-0.06871178604598854,0.5297247313170681
2025-04-08,0.4166439256694534,0.26344682417896353,0.17001008434847822,-0.09293120665877516,0.5254911707963522
2025-04-09,0.3562523178630959,0.2382997665498672,0.15779110331094165,-0.08732376630281335,0.5329748179530118
2025-04-10,0.32108289382719435,0.226582798543594,0.14780881728234244,-0.06924998490653181,0.5263190535991971
2025-04-11,0.30422782901071993,0.2276220756026008,0.15605168698235677,-0.05242110565961294,0.5130597314639096
2025-04-12,0.28951775762944004,0.22762749188120146,0.1617486829011347,-0.042705719410027605,0.5018866289414908
2025-04-13,0.27739650014840367,0.2274640900137668,0.16579634723830566,-0.03073600476725294,0.49191517256018874
2025-04-14,0.2672282050660917,0.22683212993496293,0.16893219263101975,-0.011530369822341131,0.4831088716487397
2025-04-15,0.25735075352045456,0.22573053988136701,0.17832930719151213,0.004473960640399475,0.4778263480872582
2025-04-16,0.24646128554263919,0.2236488414466295,0.18495619062006788,0.017526108714434697,0.4719156949876618
2025-04-17,0.2297140028114094,0.2098820726119866,0.1793401482538836,0.019796658970897666,0.46350987391776555
2025-04-18,0.2097161506469537,0.19219377630872317,0.16975217629121156,0.01872844142799035,0.4512329438894323
2025-04-19,0.18649322225692655,0.17237251384784402,0.16437751072854603,0.021573088398359083,0.44140172799364624
2025-04-20,0.16124844763217813,0.15045291338067598,0.15114605975907797,0.021987253419345664,0.43156475343621664
2025-04-21,0.1329191096399222,0.12558100487842302,0.13459651340341466,0.018698757676883917,0.42083877940863396
2025-04-22,0.11438439817338866,0.11266932546195185,0.12640017711621634,0.02605874457556043,0.41616691916704585
2025-04-23,0.0903615689071081,0.0949815298860557,0.1150808321210161,0.031907877675846505,0.4135853471719316
2025-04-24,0.054478753015181076,0.061875091091265266,0.097633450051709,0.032733682461580385,0.407250966852396
2025-04-25,0.01725688107522396,0.026044124454256846,0.07847524413439565,0.03180527966244422,0.387273695586345
2025-04-26,-0.034480440961647936,-0.024054919878679356,0.04281049773576441,0.01321987666140055,0.351415431531965
2025-04-27,-0.08230363990636419,-0.07005557802026068,0.01116526676073734,0.002212517354827725,0.31707276255045325
2025-04-28,-0.13633406446380977,-0.12029660827481377,-0.02801754975485546,-0.008590577635081113,0.28005931919526394
2025-04-29,-0.1680617828046093,-0.15031945556345022,-0.07794909586859855,-0.020728155926236027,0.2241626725372466
2025-04-30,-0.18295729291689514,-0.16212433610079063,-0.1246392382878443,-0.002647780328679757,0.19384103345134907
2025-05-01,-0.15965503663101197,-0.13518182642251644,-0.167175174900068,0.016233667036190554,0.18534503618116968
2025-05-02,-0.12140603578982534,-0.09221560868528618,-0.19874600395847913,0.02856980329310161,0.18965579639882385
2025-05-03,-0.08477480532750915,-0.0509196156078125,-0.22739016729551997,0.04062129397884767,0.19088108048009214
2025-05-04,-0.04777227472851617,-0.0012382113181114945,-0.24989546233556528,0.05592416351358322,0.19694335679568584
2025-05-05,-0.012683987940142152,0.04474880469205267,-0.27309893702998433,0.06987777112598002,0.19740882139741514
2025-05-06,0.026672031800892435,0.08997736446080383,-0.2907376872012926,0.08431184622916353,0.20150697704737747
2025-05-07,0.06505818923413738,0.13461345540754804,-0.30625635196552414,0.10062606452897428,0.20395010170624253
2025-05-08,0.1030264104460594,0.1756760039054459,-0.3150740249698185,0.11300085448256979,0.20048684147697082
2025-05-09,0.13775273595234125,0.21188473124602594,-0.31898702584346655,0.12851935470564052,0.19886284315284233
2025-05-10,0.1788865859973768,0.25241615873082945,-0.31985003202304024,0.14476353303855052,0.19888441417151398
2025-05-11,0.22367531360726992,0.2919431764919516,-0.3166687547169827,0.16718977921005568,0.21016889665146393
2025-05-12,0.2758198283311715,0.34128495266181424,-0.32672485077242697,0.19512847916078613,0.21076383387236466
2025-05-13,0.32694183948347744,0.3892860453830374,-0.3273094744866773,0.22644176039165909,0.2131240033283891
2025-05-14,0.38129296679262104,0.43847338101684624,-0.32569673078785,0.26179515467096254,0.22016064777815614
2025-05-15,0.43377785771521365,0.4859700422949366,-0.3226677517464951,0.29507842963650405,0.2266514848292193
2025-05-16,0.48720022247037126,0.5337371730141369,-0.31332879391047386,0.34351970407289045,0.23399400066163503
2025-05-17,0.5373306844890384,0.5779861177698925,-0.3047070896057762,0.3925287827339226,0.24138333732416337
2025-05-18,0.596597345442934,0.6309922187348697,-0.28525496590129357,0.4529583072698001,0.2668218065624551
2025-05-19,0.6696822412881149,0.6941809108002355,-0.2509376964554818,0.5383792512083239,0.2934986714308081
2025-05-20,0.7510749949357901,0.7645919469021888,-0.21452987028037798,0.6307920324678837,0.3219141223846466
2025-05-21,0.80029477989404,0.8042397695782593,-0.18310110894809226,0.6890432977872503,0.338891644384369
2025-05-22,0.8264611304771448,0.8262802273431994,-0.16387024989871768,0.7228261357083404,0.34751479204491204
2025-05-23,0.8504413922803796,0.8473485022488829,-0.1398998376363074,0.7596908444818876,0.36343972471891833
2025-05-24,0.8709608433777042,0.8648323499667243,-0.12018351118785232,0.7949929985469631,0.3758703414681025
2025-05-25,0.8932272130695083,0.8852225783497922,-0.09481887437201757,0.8301141353212096,0.42669500357942525
2025-05-26,0.911572226093134,0.902076120390926,-0.06896729211259207,0.8609072810150233,0.4738181259465767
2025-05-27,0.9319204437683217,0.9186834205718769,-0.035081134426394156,0.8866819916866465,0.5369679534193056
2025-05-28,0.9378444752748883,0.9200142372973236,-0.013921212883866099,0.8958545616618152,0.5808711435917552
2025-05-29,0.9461894303986685,0.9251670758507855,0.005649715541397423,0.9065754381926441,0.62788871493045
2025-05-30,0.9482368218856172,0.9247323803088323,0.0037089878156035317,0.9083355294002176,0.6694565428862005
2025-05-31,0.9524549390633306,0.9272015385761767,0.01138742204250125,0.9126727162894983,0.741100713905855
2025-06-01,0.9587626495600927,0.9319531637447844,0.04141340393485018,0.9203443104859437,0.8342918881285841
2025-06-02,0.9596763893964118,0.9322355218943104,0.05632673081854538,0.9246720450736504,0.8420564508053688
2025-06-03,0.96247770547099,0.9375131048294081,0.08205268822250202,0.9283577875624789,0.8457059000549672
2025-06-04,0.9659368045316907,0.9440258736464221,0.10648774344290925,0.9289866867782196,0.8488454761327044
2025-06-05,0.9661383408343731,0.9447267246806235,0.1569668532283017,0.9439706032974609,0.8573235138863817
2025-06-06,0.9657346224601288,0.9452384980975521,0.19977547631876574,0.9424080911691676,0.864778957290541
2025-06-07,0.966253742218539,0.9467999048830462,0.2374104969878418,0.9420674273377296,0.8699013687611435
2025-06-08,0.9666198502049738,0.9466046888421661,0.29218591370629493,0.9390763428355906,0.8950181542517797
2025-06-09,0.9647870807081645,0.945497038614346,0.31609174323126793,0.9372658714016187,0.8857084730997675
2025-06-10,0.9620075923414692,0.9429752065826391,0.34126427593461933,0.9347171095182926,0.8756283935521331
2025-06-11,0.959309731516473,0.9402975186579966,0.3658209267797058,0.9318814638719439,0.8659265031011045
2025-06-12,0.9573375840235968,0.9377441396322531,0.3963422514986834,0.9282778860099388,0.8592721525961295
2025-06-13,0.955156681611788,0.9340707304463242,0.42502209459084417,0.9223895888722381,0.8538657730353706
2025-06-14,0.9526176241035387,0.929583180682693,0.45482950055430105,0.9153904373666134,0.8475943669942784
2025-06-15,0.9495098201717547,0.9241987565466255,0.46897782601385374,0.9070994685903797,0.839592945075631
2025-06-16,0.94573804868154,0.919558508590292,0.47851843473871836,0.8996697717672121,0.8284986887819791
2025-06-17,0.9412817759261334,0.9145753644083399,0.4853308630088053,0.8899016423567794,0.8186545285100719
2025-06-18,0.9364770263904192,0.9083103866172113,0.4950451644080142,0.8786641871157317,0.8073590378138985
2025-06-19,0.9308599258267777,0.9008884308902424,0.5081048964750455,0.8654602427835418,0.7958672359615943
2025-06-20,0.9242986392843933,0.8944571808758726,0.5096868673493072,0.8485425138576623,0.7782935202027821
2025-06-21,0.9102694122059862,0.8767135414153886,0.5176505246465948,0.8230917614770846,0.7491655039932766
2025-06-22,0.8897763121578902,0.845797316029869,0.49581355635238544,0.7868669192103777,0.7208409143854847
2025-06-23,0.8590624459308636,0.8088053817365516,0.4676909754174211,0.7296361015610666,0.6812266942029336
2025-06-24,0.8143963119893426,0.7498654432060946,0.43823728235197523,0.6117930895741812,0.6390237417756031
2025-06-25,0.7515583190243074,0.6654767458745312,0.4041291163366909,0.4546921810513502,0.5851678853464304
2025-06-26,0.6274288445196499,0.479093046177867,0.3999510516835868,0.2568615209867448,0.5300419646869081
2025-06-27,0.3847382348340725,0.06973897495381691,0.392422515018302,0.05259087484059286,0.45156914689244454
2025-06-28,0.3052325281796732,-0.08652348127221256,0.37744010666025807,-0.08896378825559263,0.386512898444318
2025-06-29,0.3067013062425426,-0.13134445753060311,0.39425312213477,-0.03581344195683922,0.4031520516733146
2025-06-30,0.33452273141329714,-0.1455505320757643,0.4159354111291317,-0.0005356277385527838,0.42442950674145313
2025-07-01,0.36979424343756645,-0.15545161852707234,0.4360636742485746,0.034228479555367654,0.4483388479989124
2025-07-02,0.41457314656766625,-0.15290637709567267,0.4642545226231354,0.07841220772245433,0.47907752283880845
2025-07-03,0.44865686289838613,-0.11420537650636628,0.4851042351620595,0.11609309829672712,0.4988035113094903
2025-07-04,0.491001372156376,-0.08377387163802098,0.5089245790051836,0.14873066274999547,0.5157795935708226
2025-07-05,0.5156074035578434,-0.056063455891344004,0.5268641180264335,0.1750891272621608,0.5285576024154611
2025-07-06,0.5413499884528568,-0.01947967112083192,0.545115394318723,0.2095775167932974,0.5410766043916748
2025-07-07,0.5262930594867546,0.05927517233068773,0.5334547176669159,0.21997150664147438,0.5479268058970955
2025-07-08,0.5047397956500818,0.1342389622608715,0.5152354672065804,0.22278504320364156,0.5509268017947713
2025-07-09,0.4726940507233211,0.19029688442261905,0.4891060622447719,0.20118051800432118,0.5459028483654663
2025-07-10,0.4568384112898999,0.28933949955096155,0.45345436999238997,0.21337078655460356,0.5458525108835053
2025-07-11,0.4657610237481287,0.290434542123357,0.47109589232972715,0.21483528096209312,0.5504042503225932
2025-07-12,0.4767512777347325,0.30242064646111916,0.4849589938542074,0.21772905423794056,0.561744039220664
2025-07-13,0.4982668715410326,0.3506141370964967,0.502500807159148,0.22691763752161495,0.5860046133290439
2025-07-14,0.5236423115553018,0.4107902879935233,0.5280525313761136,0.24472777628253964,0.6127168322443448
2025-07-15,0.5391839715213054,0.44612281729662023,0.549013860658604,0.2554951545230867,0.6291993220771892
2025-07-16,0.5574118809997852,0.4770985215861369,0.5739954408687236,0.26876549653707715,0.6501181211190076
2025-07-17,0.5668953634076104,0.5119735775735218,0.5864361874612828,0.29307985380178364,0.6587028854478896
2025-07-18,0.5716742585679992,0.5335905959659508,0.5955882336831013,0.32530226454100575,0.6638719465071841
